Bedford Park,Fordham	18,143.33,3.83
Bedford Park,Garment District	1,7.00,0.00
Bedford Park,Gramercy	1,6.00,0.00
Bedford Park,Greenwich Village	1,10.00,0.00
Bedford Park,Hamilton Heights	2,296.00,0.00
Bedford Park,Harlem	1,23.00,0.00
Bedford Park,High Bridge	6,102.00,2.00
Bedford Park,Hunts Point	1,23.50,4.00
Bedford Park,Inwood	1,11.50,0.00
Bedford Park,Jackson Heights	2,90.43,9.77
Bedford Park,Kings Bridge	8,86.00,1.00
Bedford Park,Midtown	7,235.73,25.90
Bedford Park,Morningside Heights	1,26.00,0.00
Bedford Park,Morris Heights	5,67.50,0.00
Bedford Park,Morris Park	5,68.60,5.60
Bedford Park,Mott Haven	2,43.00,0.00
Bedford Park,Murray Hill	1,8.40,1.40
Bedford Park,North Sutton Area	1,33.50,0.00
Bedford Park,Park Slope	1,77.78,12.95
Bedford Park,Parkchester	5,98.00,0.00
Bedford Park,Riverdale	4,43.50,0.00
Bedford Park,Soho	1,11.50,0.00
Bedford Park,Soundview	2,35.50,0.00
Bedford Park,South Bronx	8,167.50,1.00
Bedford Park,Spuyten Duyvil	2,25.00,0.00
Bedford Park,Throggs Neck	1,30.00,4.50
Bedford Park,Tremont	7,68.00,0.00
Bedford Park,Union Port	1,17.50,0.00
Bedford Park,University Heights	8,73.01,0.01
Bedford Park,Upper East Side	5,135.30,13.47
Bedford Park,Upper West Side	2,89.44,0.00
Bedford Park,Wakefield-Williamsbridge	10,121.50,5.00
Bedford Park,Washington Heights	11,227.90,3.90
Bedford Park,West Village	1,38.00,0.00
Bedford Park,Williams Bridge	5,43.90,1.90
Bedford Park,Woodlawn-Nordwood	4,30.50,0.00
Bedford Park,Yorkville	1,28.50,0.00
Bedford-Stuyvesant,Astoria-Long Island City	76,2303.08,263.14
Bedford-Stuyvesant,Battery Park	12,278.13,33.17
Bedford-Stuyvesant,Bay Ridge	27,958.33,116.84
Bedford-Stuyvesant,Bedford Park	3,177.99,6.00
Bedford-Stuyvesant,Bedford-Stuyvesant	2117,20676.96,1816.73
Bedford-Stuyvesant,Bensonhurst	3,104.50,5.50
Bedford-Stuyvesant,Boerum Hill	112,1660.64,135.68
Bedford-Stuyvesant,Borough Park	30,656.38,74.88
Bedford-Stuyvesant,Brownsville	114,1685.43,200.13
Bedford-Stuyvesant,Bushwick	617,6644.70,635.84
Bedford-Stuyvesant,Canarsie	45,939.50,57.00
