Bedford Park,Clinton	10,538.50,150.00
Bedford Park,Country Club	1,18.50,0.00
Bedford Park,East Harlem	2,76.84,10.40
Bedford Park,East Village	2,87.40,14.40
Bedford Park,Fordham	11,87.70,1.70
Bedford Park,Garment District	2,14.60,1.10
Bedford Park,Gramercy	3,111.53,4.20
Bedford Park,Hamilton Heights	1,26.00,0.00
Bedford Park,Harlem	8,227.85,23.85
Bedford Park,High Bridge	1,14.50,0.00
Bedford Park,Hunts Point	2,38.00,1.50
Bedford Park,Inwood	2,21.00,0.00
Bedford Park,Kings Bridge	7,63.50,0.00
Bedford Park,Lower East Side	1,49.10,8.10
Bedford Park,Midtown	7,231.37,15.37
Bedford Park,Morningside Heights	3,100.54,6.60
Bedford Park,Morris Heights	1,19.10,3.10
Bedford Park,Morris Park	2,33.75,3.75
Bedford Park,Mott Haven	2,42.50,0.00
Bedford Park,North Sutton Area	1,13.50,0.00
Bedford Park,Parkchester	4,64.00,0.00
Bedford Park,Riverdale	2,29.50,0.00
Bedford Park,Soundview	1,24.00,0.00
Bedford Park,South Bronx	2,29.50,0.00
Bedford Park,Tremont	11,136.40,3.90
Bedford Park,University Heights	2,21.50,0.00
Bedford Park,Upper East Side	7,198.83,4.00
Bedford Park,Upper West Side	2,70.00,0.00
Bedford Park,Wakefield-Williamsbridge	6,104.90,11.90
Bedford Park,Washington Heights	3,56.50,0.00
Bedford Park,West Village	1,47.44,0.00
Bedford Park,Williams Bridge	4,36.50,0.00
Bedford Park,Woodlawn-Nordwood	1,13.70,2.20
Bedford-Stuyvesant,Astoria-Long Island City	48,1314.82,109.82
Bedford-Stuyvesant,Battery Park	5,172.98,23.98
Bedford-Stuyvesant,Bay Ridge	10,322.40,12.40
Bedford-Stuyvesant,Bedford Park	1,79.33,0.00
Bedford-Stuyvesant,Bedford-Stuyvesant	1829,19934.04,1899.41
Bedford-Stuyvesant,Bensonhurst	7,298.00,26.00
Bedford-Stuyvesant,Boerum Hill	64,983.84,100.84
Bedford-Stuyvesant,Borough Park	27,670.17,88.67
Bedford-Stuyvesant,Brownsville	73,1040.55,21.55
Bedford-Stuyvesant,Bushwick	339,3432.15,289.65
Bedford-Stuyvesant,Canarsie	42,806.35,51.85
Bedford-Stuyvesant,Carnegie Hill	1,46.00,6.00
Bedford-Stuyvesant,Carroll Gardens	49,926.22,103.72
Bedford-Stuyvesant,Central Park	7,279.40,41.90
Bedford-Stuyvesant,Chelsea	68,1819.30,149.30
Bedford-Stuyvesant,Chinatown	14,339.50,42.50
Bedford-Stuyvesant,Clinton	31,933.28,77.78
