ID, station, date, enter_00, exit00, enter_01, exit01, enter_02, exit02, enter_03, exit03, enter_04, exit04, enter_05, exit05, enter_06, exit06, enter_07, exit07, enter_08, exit08, enter_09, exit09, enter_010, exit010, enter_011, exit011, enter_012, exit012, enter_013, exit013, enter_014, exit014, enter_015, exit015, enter_016, exit016, enter_017, exit017, enter_018, exit018, enter_019, exit019, enter_020, exit020, enter_021, exit021, enter_022, exit022, enter_023, exit023,station_latitute,station_longitude
IRT25FREEMANST,FREEMAN ST,5/1/11,131,298.5,0,0,0,0,0,0,0,0,41.5,83.5,41.5,83.5,41.5,83.5,41.5,83.5,167.5,59.5,167.5,59.5,167.5,59.5,167.5,59.5,174,94.5,174,94.5,174,94.5,174,94.5,224.5,172.5,224.5,172.5,224.5,172.5,224.5,172.5,131,298.5,131,298.5,131,298.5,40.829993,-73.891865
IRT25GUNHILLRD,GUN HILL RD,5/1/11,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,4.25,0,4.25,0,4.25,0,4.25,0,0.5,0,0.5,0,0.5,40.87785,-73.866256
IRT25INTERVALEAV,INTERVALE AV,5/1/11,69.75,87.75,0,0,0,0,0,0,0,0,9.25,28,9.25,28,9.25,28,9.25,28,46.5,26,46.5,26,46.5,26,46.5,26,67.75,44,67.75,44,67.75,44,67.75,44,81.5,75,81.5,75,81.5,75,81.5,75,69.75,87.75,69.75,87.75,69.75,87.75,40.822181,-73.896736
IRT25JACKSONAV,JACKSON AV,5/1/11,118,45.25,0,0,0,0,0,0,0,0,19.25,18,19.25,18,19.25,18,19.25,18,93,6.25,93,6.25,93,6.25,93,6.25,147,8,147,8,147,8,147,8,158.25,26,158.25,26,158.25,26,158.25,26,118,45.25,118,45.25,118,45.25,40.81649,-73.907807
IRT25NEWKIRKAV,NEWKIRK AV,5/1/11,294.5,366.5,0,0,0,0,0,0,0,0,49,110,49,110,49,110,49,110,347.5,109.5,347.5,109.5,347.5,109.5,347.5,109.5,454.5,174.5,454.5,174.5,454.5,174.5,454.5,174.5,449,302,449,302,449,302,449,302,294.5,366.5,294.5,366.5,294.5,366.5,40.639967,-73.948411
IRT25PELHAMPARKWAY,PELHAM PARKWAY,5/1/11,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1,1.5,1,1.5,1,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0.5,0.5,0.5,0.5,0.5,0.5,40.857192,-73.867615
IRT25PRESIDENTST,PRESIDENT ST,5/1/11,0,0,0,0,0,0,0,0,13,74.5,13,74.5,13,74.5,13,74.5,0,0,0,0,0,0,0,0,122.25,92.75,122.25,92.75,122.25,92.75,122.25,92.75,113.5,80.75,113.5,80.75,113.5,80.75,113.5,80.75,85.75,122.5,85.75,122.5,85.75,122.5,85.75,122.5,40.667883,-73.950683
IRT25PROSPECTAV,PROSPECT AV,5/1/11,357.5,125.5,0,0,0,0,0,0,0,0,43,32.5,43,32.5,43,32.5,43,32.5,243,31,243,31,243,31,243,31,378.5,80,378.5,80,378.5,80,378.5,80,467.5,132.5,467.5,132.5,467.5,132.5,467.5,132.5,357.5,125.5,357.5,125.5,357.5,125.5,40.819585,-73.90177
IRT25SIMPSONST,SIMPSON ST,5/1/11,434.5,166.5,0,0,0,0,0,0,0,0,52,17.5,52,17.5,52,17.5,52,17.5,317.5,45,317.5,45,317.5,45,317.5,45,544.5,74,544.5,74,544.5,74,544.5,74,627,163.5,627,163.5,627,163.5,627,163.5,434.5,166.5,434.5,166.5,434.5,166.5,40.824073,-73.893064
IRT25STERLINGST,STERLING ST,5/1/11,0,0,0,0,0,0,0,0,25.75,50.25,25.75,50.25,25.75,50.25,25.75,50.25,76.25,25.75,76.25,25.75,76.25,25.75,76.25,25.75,177,58.25,177,58.25,177,58.25,177,58.25,201,101.5,201,101.5,201,101.5,201,101.5,135.25,150,135.25,150,135.25,150,135.25,150,40.662742,-73.95085
IRT25WINTHROPST,WINTHROP ST,5/1/11,113.75,60.5,0,0,0,0,0,0,0,0,17.75,14,17.75,14,17.75,14,17.75,14,109,17.25,109,17.25,109,17.25,109,17.25,164.75,31.25,164.75,31.25,164.75,31.25,164.75,31.25,161.75,47.75,161.75,47.75,161.75,47.75,161.75,47.75,113.75,60.5,113.75,60.5,113.75,60.5,40.656652,-73.9502
IRT3145THST,145TH ST,5/1/11,0,0,0,0,0,0,0,0,11.25,2,11.25,2,11.25,2,11.25,2,0,0,0,0,0,0,0,0,144.75,5,144.75,5,144.75,5,144.75,5,128,3.5,128,3.5,128,3.5,128,3.5,85,7.75,85,7.75,85,7.75,85,7.75,40.820421,-73.936245
IRT34UTICAAV,UTICA AV,5/1/11,0,0,0,0,0,0,0,0,242,642.5,242,642.5,242,642.5,242,642.5,186,55,186,55,186,55,186,55,1957.5,1115,1957.5,1115,1957.5,1115,1957.5,1115,1711.5,1289,1711.5,1289,1711.5,1289,1711.5,1289,1303.5,1751,1303.5,1751,1303.5,1751,1303.5,1751,40.668897,-73.932942
IRT3HARLEM-148THST,HARLEM-148TH ST,5/1/11,0,0,0,0,0,0,0,0,11.5,45.5,11.5,45.5,11.5,45.5,11.5,45.5,0,0,0,0,0,0,0,0,158.75,60.75,158.75,60.75,158.75,60.75,158.75,60.75,125.25,75.5,125.25,75.5,125.25,75.5,125.25,75.5,80,128.5,80,128.5,80,128.5,80,128.5,40.82388,-73.93647
IRT3JUNIUSST,JUNIUS ST,5/1/11,0,0,0,0,0,0,0,0,11.25,24.75,11.25,24.75,11.25,24.75,11.25,24.75,0,0,0,0,0,0,0,0,94.25,54.25,94.25,54.25,94.25,54.25,94.25,54.25,80.25,46,80.25,46,80.25,46,80.25,46,52,50.5,52,50.5,52,50.5,52,50.5,40.663515,-73.902447
IRT3KINGSTONAV,KINGSTON AV,5/1/11,0,0,0,0,0,0,0,0,24,63.25,24,63.25,24,63.25,24,63.25,27,19.25,27,19.25,27,19.25,27,19.25,196.75,116.75,196.75,116.75,196.75,116.75,196.75,116.75,237.5,135.25,237.5,135.25,237.5,135.25,237.5,135.25,149.5,224.25,149.5,224.25,149.5,224.25,149.5,224.25,40.669399,-73.942161
IRT3NEWLOTSAV,NEW LOTS AV,5/1/11,0,0,0,0,0,0,0,0,48,67,48,67,48,67,48,67,29.25,28.25,29.25,28.25,29.25,28.25,29.25,28.25,251,119,251,119,251,119,251,119,197.75,124.25,197.75,124.25,197.75,124.25,197.75,124.25,150.75,162,150.75,162,150.75,162,150.75,162,40.666235,-73.884079
IRT3NOSTRANDAV,NOSTRAND AV,5/1/11,0,0,0,0,0,0,0,0,33,80.25,33,80.25,33,80.25,33,80.25,0,0,0,0,0,0,0,0,182.25,143,182.25,143,182.25,143,182.25,143,163.25,140.5,163.25,140.5,163.25,140.5,163.25,140.5,127.5,203.75,127.5,203.75,127.5,203.75,127.5,203.75,40.669847,-73.950466
IRT3PENNSYLVANIAAV,PENNSYLVANIA AV,5/1/11,0,0,0,0,0,0,0,0,38,41.5,38,41.5,38,41.5,38,41.5,0,0,0,0,0,0,0,0,231.5,50,231.5,50,231.5,50,231.5,50,203.75,56.5,203.75,56.5,203.75,56.5,203.75,56.5,162,78.75,162,78.75,162,78.75,162,78.75,40.664635,-73.894895
IRT3ROCKAWAYAV,ROCKAWAY AV,5/1/11,0,0,0,0,0,0,0,0,39.75,92.5,39.75,92.5,39.75,92.5,39.75,92.5,0,0,0,0,0,0,0,0,230,136.5,230,136.5,230,136.5,230,136.5,206.75,154.75,206.75,154.75,206.75,154.75,206.75,154.75,140.5,208.75,140.5,208.75,140.5,208.75,140.5,208.75,40.662549,-73.908946
IRT3SARATOGAAV,SARATOGA AV,5/1/11,0,0,0,0,0,0,0,0,22.5,57.25,22.5,57.25,22.5,57.25,22.5,57.25,39,3.5,39,3.5,39,3.5,39,3.5,200,93,200,93,200,93,200,93,185.25,84.5,185.25,84.5,185.25,84.5,185.25,84.5,113.5,110.75,113.5,110.75,113.5,110.75,113.5,110.75,40.661453,-73.916327
IRT3SUTTERAV,SUTTER AV,5/1/11,0,0,0,0,0,0,0,0,37.25,68.75,37.25,68.75,37.25,68.75,37.25,68.75,0,0,0,0,0,0,0,0,311,102.75,311,102.75,311,102.75,311,102.75,248,107.5,248,107.5,248,107.5,248,107.5,198,158,198,158,198,158,198,158,40.664717,-73.92261
IRT3VANSICLENAV,VAN SICLEN AV,5/1/11,0,0,0,0,0,0,0,0,21.25,23.75,21.25,23.75,21.25,23.75,21.25,23.75,28.5,12.25,28.5,12.25,28.5,12.25,28.5,12.25,120.75,27.5,120.75,27.5,120.75,27.5,120.75,27.5,113,33.25,113,33.25,113,33.25,113,33.25,76.75,37.75,76.75,37.75,76.75,37.75,76.75,37.75,40.665449,-73.889395
IRT4167THST,167TH ST,5/1/11,0,0,0,0,0,0,0,0,49.75,135.5,49.75,135.5,49.75,135.5,49.75,135.5,0,0,0,0,0,0,0,0,468.75,212.75,468.75,212.75,468.75,212.75,468.75,212.75,356,261,356,261,356,261,356,261,270.25,398.5,270.25,398.5,270.25,398.5,270.25,398.5,40.835537,-73.9214
IRT4170THST,170TH ST,5/1/11,0,0,0,0,0,0,0,0,57.5,110.5,57.5,110.5,57.5,110.5,57.5,110.5,89.5,34.25,89.5,34.25,89.5,34.25,89.5,34.25,341.75,169.25,341.75,169.25,341.75,169.25,341.75,169.25,357.75,231.25,357.75,231.25,357.75,231.25,357.75,231.25,273.5,338.75,273.5,338.75,273.5,338.75,273.5,338.75,40.840075,-73.917791
IRT4176THST,176TH ST,5/1/11,0,0,0,0,0,0,0,0,24.25,52.25,24.25,52.25,24.25,52.25,24.25,52.25,19.25,7,19.25,7,19.25,7,19.25,7,237.5,107,237.5,107,237.5,107,237.5,107,202.25,106.75,202.25,106.75,202.25,106.75,202.25,106.75,149,165.75,149,165.75,149,165.75,149,165.75,40.84848,-73.911794
IRT4183RDST,183RD ST,5/1/11,65.25,70,15.5,33.75,0,0,0,0,26,14.75,26,14.75,26,14.75,26,14.75,56,37,56,37,98.25,45,98.25,45,211.75,30,211.75,30,169.5,22,169.5,22,302.25,128,302.25,128,302.25,128,302.25,128,139.75,148,189.5,184.25,205,218,205,218,40.858407,-73.903879
IRT45138THST,138TH ST,5/1/11,0,0,0,0,0,0,0,0,17.75,33,17.75,33,17.75,33,17.75,33,0,0,0,0,0,0,0,0,86.25,94.25,86.25,94.25,86.25,94.25,86.25,94.25,69,61,69,61,69,61,69,61,68,76,68,76,68,76,68,76,40.813224,-73.929849
IRT456125THST,125TH ST,5/1/11,892.25,850.25,0,0,0,0,0,0,0,0,109.5,163,109.5,163,109.5,163,109.5,163,301.5,365.25,301.5,365.25,301.5,365.25,301.5,365.25,713,710.75,713,710.75,713,710.75,713,710.75,1014.75,738.5,1014.75,738.5,1014.75,738.5,1014.75,738.5,892.25,850.25,892.25,850.25,892.25,850.25,40.804138,-73.937594
IRT45686THST,86TH ST,5/1/11,0,0,0,0,0,0,0,0,689,705,689,705,689,705,689,705,233.5,517,233.5,517,233.5,517,233.5,517,2640.5,3352.5,2640.5,3352.5,2640.5,3352.5,2640.5,3352.5,4931,4583,4931,4583,4931,4583,4931,4583,4123.5,4370,4123.5,4370,4123.5,4370,4123.5,4370,40.779492,-73.955589
IRT45BOWLINGGREEN,BOWLING GREEN,5/1/11,0,0,0,0,0,0,0,0,113.5,166,113.5,166,113.5,166,113.5,166,99,109,99,109,99,109,99,109,606,1094.25,606,1094.25,606,1094.25,606,1094.25,1453,1271.5,1453,1271.5,1453,1271.5,1453,1271.5,1642.5,796,1642.5,796,1642.5,796,1642.5,796,40.704817,-74.014065
IRT45WALLST,WALL ST,5/1/11,597,422,447,343,352,243,244,127,263,140,130,70,89,81,108,122,150,226,263,344,424,445,724,710,1118,879,1617,1067,2019,1195,2189,1232,2331,1281,2487,1296,2564,1398,2615,1306,2451,1154,1966,982,1462,740,1030,605,40.707557,-74.011862
IRT4BEDFORDPARKBLVD-LEHMANCOLLEGE,BEDFORD PARK BLVD-LEHMAN COLLEGE,5/1/11,0,0,0,0,0,0,0,0,24,58,24,58,24,58,24,58,0,0,0,0,0,0,0,0,216.25,163.5,216.25,163.5,216.25,163.5,216.25,163.5,194,223.5,194,223.5,194,223.5,194,223.5,155.25,242,155.25,242,155.25,242,155.25,242,40.873412,-73.890064
IRT4BURNSIDEAV,BURNSIDE AV,5/1/11,126.5,164.25,48.5,50.5,48.5,50.5,0,0,29.25,69,29.25,69,29.25,69,57.5,101.25,124.75,74.25,124.75,74.25,124.75,74.25,96.5,42,357.75,131.5,357.75,131.5,357.75,131.5,357.75,131.5,336.5,145.25,336.5,145.25,336.5,145.25,336.5,145.25,282.75,211.5,360.75,325.25,360.75,325.25,409.25,375.75,40.853453,-73.907684
IRT4KINGSBRIDGERD,KINGSBRIDGE RD,5/1/11,202,242,0,0,0,0,0,0,0,0,35,89,35,89,35,89,35,89,162.75,85.5,162.75,85.5,162.75,85.5,162.75,85.5,246.75,123.25,246.75,123.25,246.75,123.25,246.75,123.25,439.5,272,439.5,272,460.25,293.5,460.25,293.5,222.75,263.5,222.75,263.5,202,242,40.86776,-73.897174
IRT4MOSHOLUPARKWAY,MOSHOLU PARKWAY,5/1/11,236.5,135.25,0,0,0,0,0,0,0,0,39.25,39.5,39.25,39.5,39.25,39.5,39.25,39.5,188,33.75,188,33.75,188,33.75,188,33.75,280.75,64.25,280.75,64.25,280.75,64.25,280.75,64.25,330,134.5,330,134.5,330,134.5,330,134.5,236.5,135.25,236.5,135.25,236.5,135.25,40.87975,-73.884655
IRT4MTEDENAV,MT EDEN AV,5/1/11,0,0,0,0,0,0,0,0,27.5,68,27.5,68,27.5,68,27.5,68,64.75,34.75,64.75,34.75,64.75,34.75,64.75,34.75,202.5,74.5,202.5,74.5,202.5,74.5,202.5,74.5,198.25,138.25,198.25,138.25,198.25,138.25,198.25,138.25,161.5,181.75,161.5,181.75,161.5,181.75,161.5,181.75,40.844434,-73.914685
IRT4WOODLAWN,WOODLAWN,5/1/11,0,0,0,0,0,0,0,0,99.25,52.5,99.25,52.5,99.25,52.5,99.25,52.5,45.25,40.25,45.25,40.25,45.25,40.25,45.25,40.25,254.5,90.25,254.5,90.25,254.5,90.25,254.5,90.25,323.5,154.5,323.5,154.5,323.5,154.5,323.5,154.5,300.5,200,300.5,200,300.5,200,300.5,200,40.886037,-73.878751
IRT5BAYCHESTERAV,BAYCHESTER AV,5/1/11,54,25.75,0,0,0,0,0,0,0,0,7.5,10.25,7.5,10.25,7.5,10.25,7.5,10.25,48.25,4.75,48.25,4.75,48.25,4.75,48.25,4.75,57.25,8.5,57.25,8.5,57.25,8.5,57.25,8.5,71.25,15.5,71.25,15.5,71.25,15.5,71.25,15.5,54,25.75,54,25.75,54,25.75,40.878663,-73.838591
IRT5GUNHILLRD,GUN HILL RD,5/1/11,0,0,0,0,0,0,0,0,11,16,11,16,11,16,11,16,50.75,14.5,50.75,14.5,50.75,14.5,50.75,14.5,103.75,24.5,103.75,24.5,103.75,24.5,103.75,24.5,97.25,27.25,97.25,27.25,97.25,27.25,97.25,27.25,72,47.75,72,47.75,72,47.75,72,47.75,40.869526,-73.846384
IRT5MORRISPARK,MORRIS PARK,5/1/11,12.25,38.25,0,0,0,0,0,0,0,0,0.5,7.5,0.5,7.5,0.5,7.5,0.5,7.5,13.25,7.25,13.25,7.25,13.25,7.25,13.25,7.25,29.5,15.25,29.5,15.25,29.5,15.25,29.5,15.25,22.25,24,22.25,24,22.25,24,22.25,24,12.25,38.25,12.25,38.25,12.25,38.25,40.854364,-73.860495
IRT5PELHAMPARKWAY,PELHAM PARKWAY,5/1/11,18.75,44.25,0,0,0,0,0,0,0,0,1,10.75,1,10.75,1,10.75,1,10.75,18.75,13.75,18.75,13.75,18.75,13.75,18.75,13.75,37.75,22.5,37.75,22.5,37.75,22.5,37.75,22.5,29.25,36.75,29.25,36.75,29.25,36.75,29.25,36.75,18.75,44.25,18.75,44.25,18.75,44.25,40.858985,-73.855359
IRT6103RDST,103RD ST,5/1/11,439.5,554,0,0,0,0,0,0,0,0,51.5,134.25,51.5,134.25,51.5,134.25,51.5,134.25,214.25,177.75,214.25,177.75,214.25,177.75,214.25,177.75,510,355,510,355,510,355,510,355,576,515.75,576,515.75,576,515.75,576,515.75,439.5,554,439.5,554,439.5,554,40.7906,-73.947478
IRT6110THST,110TH ST,5/1/11,0,0,0,0,0,0,0,0,143,365,143,365,143,365,143,365,188,74.5,188,74.5,188,74.5,188,74.5,833,568,833,568,833,568,833,568,878,738.5,878,738.5,878,738.5,878,738.5,765.5,869.5,765.5,869.5,765.5,869.5,765.5,869.5,40.79502,-73.94425
IRT6116THST,116TH ST,5/1/11,1931,878,0,0,0,0,0,0,0,0,147,244,147,244,147,244,147,244,502.5,323.5,502.5,323.5,502.5,323.5,502.5,323.5,1239,987.5,1239,987.5,1239,987.5,1239,987.5,2118.5,1430,2118.5,1430,2118.5,1430,2118.5,1430,1931,878,1931,878,1931,878,40.798629,-73.941617
IRT6138THST-3RDAVE,138TH ST-3RD AVE,5/1/11,162,235.75,0,0,0,0,0,0,0,0,37.5,72.25,37.5,72.25,37.5,72.25,37.5,72.25,161.5,63.75,161.5,63.75,161.5,63.75,161.5,63.75,280.25,121,280.25,121,280.25,121,280.25,121,266.25,181.5,266.25,181.5,266.25,181.5,266.25,181.5,162,235.75,162,235.75,162,235.75,40.810476,-73.926138
IRT623RDST,23RD ST,5/1/11,3559,3623.5,0,0,0,0,0,0,0,0,613.5,305.5,613.5,305.5,613.5,305.5,613.5,305.5,749,1250,749,1250,749,1250,749,1250,3629,3651.5,3629,3651.5,3629,3651.5,3629,3651.5,4518,4443,4518,4443,4518,4443,4518,4443,3559,3623.5,3559,3623.5,3559,3623.5,40.739864,-73.986599
IRT628THST,28TH ST,5/1/11,479,571.25,0,0,0,0,0,0,0,0,126.75,73.25,126.75,73.25,126.75,73.25,126.75,73.25,135.5,207,135.5,207,135.5,207,135.5,207,480.5,501.25,480.5,501.25,480.5,501.25,480.5,501.25,618,684,618,684,618,684,618,684,479,571.25,479,571.25,479,571.25,40.74307,-73.984264
IRT633RDST,33RD ST,5/1/11,2899,3729,0,0,0,0,0,0,0,0,545,296,545,296,545,296,545,296,552,876,552,876,552,876,552,876,2815,2846,2815,2846,2815,2846,2815,2846,3361,4229,3361,4229,3361,4229,3361,4229,2899,3729,2899,3729,2899,3729,40.746081,-73.982076
IRT6ASTORPLACE,ASTOR PLACE,5/1/11,1541.5,1648.5,0,0,0,0,0,0,0,0,620,190,620,190,620,190,620,190,160.5,218,160.5,218,160.5,218,160.5,218,731,1264,731,1264,731,1264,731,1264,1495.5,1816.5,1495.5,1816.5,1495.5,1816.5,1495.5,1816.5,1541.5,1648.5,1541.5,1648.5,1541.5,1648.5,40.730054,-73.99107
IRT6BROOKAV,BROOK AV,5/1/11,339,510,0,0,0,0,0,0,0,0,62,132,62,132,62,132,62,132,289.5,149,289.5,149,289.5,149,289.5,149,541.5,314.5,541.5,314.5,541.5,314.5,541.5,314.5,579.5,444.5,579.5,444.5,579.5,444.5,579.5,444.5,339,510,339,510,339,510,40.807566,-73.91924
IRT6BUHREAV,BUHRE AV,5/1/11,54.25,64.75,0,0,0,0,0,0,0,0,9.25,10.75,9.25,10.75,9.25,10.75,9.25,10.75,59.5,12,59.5,12,59.5,12,59.5,12,99.5,33.5,99.5,33.5,99.5,33.5,99.5,33.5,92.25,60,92.25,60,92.25,60,92.25,60,54.25,64.75,54.25,64.75,54.25,64.75,40.84681,-73.832569
IRT6CASTLEHILLAV,CASTLE HILL AV,5/1/11,0,0,0,0,0,0,0,0,33.75,84.5,33.75,84.5,33.75,84.5,33.75,84.5,0,0,0,0,0,0,0,0,327.5,149,327.5,149,327.5,149,327.5,149,266.5,132.75,266.5,132.75,266.5,132.75,266.5,132.75,165,179.5,165,179.5,165,179.5,165,179.5,40.834255,-73.851222
IRT6CYPRESSAV,CYPRESS AV,5/1/11,179.5,170,0,0,0,0,0,0,0,0,35,55,35,55,35,55,35,55,127.5,106.5,127.5,106.5,127.5,106.5,127.5,106.5,211.5,116,211.5,116,211.5,116,211.5,116,245.5,160.5,245.5,160.5,245.5,160.5,245.5,160.5,179.5,170,179.5,170,179.5,170,40.805368,-73.914042
IRT6EAST143RDST-STMARY'SST,EAST 143RD ST-ST MARY'S ST,5/1/11,48,49.5,0,0,0,0,0,0,0,0,5,12,5,12,5,12,5,12,19.5,46,19.5,46,19.5,46,19.5,46,31,41,31,41,31,41,31,41,65,54,65,54,65,54,65,54,48,49.5,48,49.5,48,49.5,40.808719,-73.907657
IRT6EAST149THST,EAST 149TH ST,5/1/11,208,382,0,0,0,0,0,0,0,0,38.5,98.5,38.5,98.5,38.5,98.5,38.5,98.5,219,93.5,219,93.5,219,93.5,219,93.5,307,147.5,307,147.5,307,147.5,307,147.5,346.5,293,346.5,293,346.5,293,346.5,293,208,382,208,382,208,382,40.812118,-73.904098
IRT6HUNTSPOINTAV,HUNTS POINT AV,5/1/11,226.75,325.5,0,0,0,0,0,0,0,0,38.75,82.5,38.75,82.5,38.75,82.5,38.75,82.5,196.75,98.5,196.75,98.5,196.75,98.5,196.75,98.5,280.75,182.25,280.75,182.25,280.75,182.25,280.75,182.25,325.75,294.25,325.75,294.25,325.75,294.25,325.75,294.25,226.75,325.5,226.75,325.5,226.75,325.5,40.820948,-73.890549
IRT6LONGWOODAV,LONGWOOD AV,5/1/11,159,263,0,0,0,0,0,0,0,0,30,90,30,90,30,90,30,90,144,87,144,87,144,87,144,87,219.5,124.5,219.5,124.5,219.5,124.5,219.5,124.5,237.5,187,237.5,187,237.5,187,237.5,187,159,263,159,263,159,263,40.816104,-73.896435
IRT6PELHAMBAYPARK,PELHAM BAY PARK,5/1/11,0,0,0,0,0,0,0,0,39.25,56,39.25,56,39.25,56,39.25,56,48.25,36,48.25,36,48.25,36,48.25,36,203.25,140.75,203.25,140.75,203.25,140.75,203.25,140.75,202.5,218.25,202.5,218.25,202.5,218.25,202.5,218.25,208.25,198.25,208.25,198.25,208.25,198.25,208.25,198.25,40.852462,-73.828121
IRT6SPRINGST,SPRING ST,5/1/11,0,0,0,0,0,0,0,0,344.5,132.5,344.5,132.5,344.5,132.5,344.5,132.5,14.5,90.5,14.5,90.5,14.5,90.5,14.5,90.5,422,812,422,812,422,812,422,812,1097.5,1581,1097.5,1581,1097.5,1581,1097.5,1581,1665.5,1187.5,1665.5,1187.5,1665.5,1187.5,1665.5,1187.5,40.722301,-73.997141
IRT6WHITLOCKAV,WHITLOCK AV,5/1/11,0,0,0,0,0,0,0,0,13.25,22.25,13.25,22.25,13.25,22.25,13.25,22.25,4,1.75,4,1.75,4,1.75,4,1.75,129.5,36.5,129.5,36.5,129.5,36.5,129.5,36.5,78,42.25,78,42.25,78,42.25,78,42.25,65.25,50,65.25,50,65.25,50,65.25,50,40.826525,-73.886283
IRT6ZEREGAAV,ZEREGA AV,5/1/11,38,83,0,0,0,0,0,0,0,0,11.5,17.75,11.5,17.75,11.5,17.75,11.5,17.75,52,17.5,52,17.5,52,17.5,52,17.5,76.25,32.25,76.25,32.25,76.25,32.25,76.25,32.25,77.75,51.5,77.75,51.5,77.75,51.5,77.75,51.5,38,83,38,83,38,83,40.836488,-73.847036
IRT7103RDST,103RD ST,5/1/11,0,0,0,0,0,0,0,0,84.25,356.5,84.25,356.5,84.25,356.5,84.25,356.5,135.5,65,135.5,65,135.5,65,135.5,65,1114.75,445.25,1114.75,445.25,1114.75,445.25,1114.75,445.25,777.75,497,777.75,497,777.75,497,777.75,497,556.75,810.75,556.75,810.75,556.75,810.75,556.75,810.75,40.749865,-73.8627
IRT7111THST,111TH ST,5/1/11,0,0,0,0,0,0,0,0,45.25,210,45.25,210,45.25,210,45.25,210,69.25,9.75,69.25,9.75,69.25,9.75,69.25,9.75,707.5,276,707.5,276,707.5,276,707.5,276,455.5,305.5,455.5,305.5,455.5,305.5,455.5,305.5,457.75,434.75,457.75,434.75,457.75,434.75,457.75,434.75,40.75173,-73.855334
IRT782NDST-JACKSONHEIGHTS,82ND ST-JACKSON HEIGHTS,5/1/11,0,0,0,0,0,0,0,0,80,227,80,227,80,227,80,227,68.25,46.25,68.25,46.25,68.25,46.25,68.25,46.25,675.25,545.25,675.25,545.25,675.25,545.25,675.25,545.25,841.75,752.5,841.75,752.5,841.75,752.5,841.75,752.5,644.5,974.75,644.5,974.75,644.5,974.75,644.5,974.75,40.747659,-73.883697
IRT790THSTELMHURST,90TH ST ELMHURST,5/1/11,0,0,0,0,0,0,0,0,72,205.75,72,205.75,72,205.75,72,205.75,61,5.75,61,5.75,61,5.75,61,5.75,1119.25,339,1119.25,339,1119.25,339,1119.25,339,804.5,374.25,804.5,374.25,804.5,374.25,804.5,374.25,538.5,633.75,538.5,633.75,538.5,633.75,538.5,633.75,40.748408,-73.876613
IRT7BLISSST-46THST,BLISS ST-46TH ST,5/1/11,0,0,0,0,0,0,0,0,123,451.5,123,451.5,123,451.5,123,451.5,243.5,86,243.5,86,243.5,86,243.5,86,1402.5,510.5,1402.5,510.5,1402.5,510.5,1402.5,510.5,1403.5,718.5,1403.5,718.5,1403.5,718.5,1403.5,718.5,832,1256,832,1256,832,1256,832,1256,40.743132,-73.918435
IRT7FISKAV-69THST,FISK AV-69TH ST,5/1/11,167.75,281,0,0,0,0,0,0,0,0,24.75,51.75,24.75,51.75,24.75,51.75,24.75,51.75,141.25,98,141.25,98,141.25,98,141.25,98,268.25,199.25,268.25,199.25,268.25,199.25,268.25,199.25,244.5,232.5,244.5,232.5,244.5,232.5,244.5,232.5,167.75,281,167.75,281,167.75,281,40.746325,-73.896403
IRT7FLUSHING-MAINST,FLUSHING-MAIN ST,5/1/11,0,0,0,0,0,0,0,0,466,944,466,944,466,944,466,944,1017.5,910.5,1017.5,910.5,1017.5,910.5,1017.5,910.5,4218,3307.5,4218,3307.5,4218,3307.5,4218,3307.5,4460,3815,4460,3815,4460,3815,4460,3815,4052,4538.5,4052,4538.5,4052,4538.5,4052,4538.5,40.7596,-73.83003
IRT7JUNCTIONBLVD,JUNCTION BLVD,5/1/11,0,0,0,0,0,0,0,0,106.5,331.75,106.5,331.75,106.5,331.75,106.5,331.75,110.25,49.5,110.25,49.5,110.25,49.5,110.25,49.5,1315.75,479.75,1315.75,479.75,1315.75,479.75,1315.75,479.75,998,643.75,998,643.75,998,643.75,998,643.75,664.75,1040.25,664.75,1040.25,664.75,1040.25,664.75,1040.25,40.749145,-73.869527
IRT7LINCOLNAV-52NDST,LINCOLN AV-52ND ST,5/1/11,163.75,386.5,0,0,0,0,0,0,0,0,30.75,82.25,30.75,82.25,30.75,82.25,30.75,82.25,139.75,74.25,139.75,74.25,139.75,74.25,139.75,74.25,355.25,145,355.25,145,355.25,145,355.25,145,287.5,279.5,287.5,279.5,287.5,279.5,287.5,279.5,163.75,386.5,163.75,386.5,163.75,386.5,40.744149,-73.912549
IRT7LOWERYST-40THST,LOWERY ST-40TH ST,5/1/11,0,0,0,0,0,0,0,0,49.25,170.5,49.25,170.5,49.25,170.5,49.25,170.5,0,0,0,0,0,0,0,0,536,254.25,536,254.25,536,254.25,536,254.25,450,289.25,450,289.25,450,289.25,450,289.25,306.5,487.25,306.5,487.25,306.5,487.25,306.5,487.25,40.743781,-73.924016
